date,Temp_air_celsius,Hum_relative,Vitesse_vent_m_s,Vent_direction_moy_deg,Vent_direction_sd_deg,Rg_W_m2,Rg_kJ_m2,R_net_W_m2,R_net_corr_W_m2,Pluie_mm,Patm_kPa,NDVI_red_mV,NDVI_PIR_mV
11/02/2021 20:00,-1.79,74.13,4.089,118.6,0.142,0,0,-25.3,-25.39,0,101.6,-0.063,0
11/02/2021 20:30,-1.847,76.17,4.15,115,0.139,0,0,-26.76,-26.9,0,101.6,-0.055,0
11/02/2021 21:00,-1.981,80.5,4.026,117.6,0.141,0,0,-24.82,-24.9,0,101.6,-0.023,0
11/02/2021 21:30,-2.16,83,4.039,117.2,0.138,0.005,0,-23.82,-23.91,0,101.6,-0.007,0
11/02/2021 22:00,-2.039,81.7,3.79,114.1,0.148,0,0,-33.84,-33.9,0,101.6,-0.002,0
11/02/2021 22:30,-1.885,78.66,4.098,112,0.146,0,0,-41.83,-42.02,0,101.6,-0.008,0
11/02/2021 23:00,-1.838,77.63,3.809,111.6,0.144,0,0,-42.19,-42.3,0,101.6,-0.023,0
11/02/2021 23:30,-1.767,76.41,4.082,115.1,0.142,0,0,-31.42,-31.53,0,101.6,-0.033,0
12/02/2021 00:00,-1.752,75.72,4.136,112.6,0.145,0,0,-8.21,-8.23,0,101.5,-0.027,-0.002
12/02/2021 00:30,-1.629,73.73,4.26,116.9,0.143,0,0,0.904,0.909,0,101.5,-0.016,-0.057
12/02/2021 01:00,-1.473,72.13,3.588,115.1,0.143,0,0,1.515,1.517,0,101.5,-0.037,-0.068
12/02/2021 01:30,-1.339,70.33,3.322,110.8,0.152,0.044,0,1.134,1.134,0,101.5,-0.057,-0.068
12/02/2021 02:00,-1.325,69.91,3.674,111.2,0.151,0.187,0.001,2.408,2.41,0,101.5,-0.068,-0.009
12/02/2021 02:30,-1.337,69.92,3.494,108.5,0.147,0.25,0.001,3.229,3.231,0,101.5,-0.068,-0.003
12/02/2021 03:00,-1.255,69.1,3.432,109.1,0.151,0.214,0.001,2.932,2.935,0,101.5,-0.068,-0.001
12/02/2021 03:30,-1.231,68.81,3.089,107,0.151,0.213,0.001,3.148,3.15,0,101.5,-0.068,0
12/02/2021 04:00,-1.114,68.52,3.05,111.4,0.147,0.252,0.001,4.208,4.208,0,101.4,-0.068,0
12/02/2021 04:30,-1.025,69.12,2.733,111.3,0.149,0.252,0.001,4.073,4.074,0,101.4,-0.068,0
12/02/2021 05:00,-0.914,69.06,2.617,106.1,0.147,0.246,0.001,4.181,4.181,0,101.4,-0.068,0
12/02/2021 05:30,-0.898,68.21,2.652,100.6,0.152,0.234,0.001,3.762,3.762,0,101.5,-0.068,0
12/02/2021 06:00,-0.964,66.97,2.677,102.3,0.156,0.212,0.001,3.437,3.438,0,101.5,-0.068,0
12/02/2021 06:30,-1.056,67.07,2.391,104,0.153,0.099,0,2.554,2.554,0,101.5,-0.068,0
12/02/2021 07:00,-1.126,67.36,2.234,96.8,0.156,0.227,0.001,3.374,3.374,0,101.5,-0.068,0
12/02/2021 07:30,-1.242,66.32,2.65,101.6,0.154,1.429,0.007,3.547,3.547,0,101.5,-0.056,0.011
12/02/2021 08:00,-1.204,65.93,2.483,97.5,0.152,8.36,0.042,4.97,4.97,0,101.6,0.028,0.202
12/02/2021 08:30,-1.155,64.84,3.178,95.1,0.153,40.43,0.202,8.4,8.41,0,101.6,0.349,1.129
12/02/2021 09:00,-1.032,65.03,2.102,94.7,0.158,80.5,0.402,12.39,12.39,0,101.6,0.752,2.229
12/02/2021 09:30,-0.879,63.66,2.611,88.3,0.159,106.4,0.532,22.26,22.26,0,101.7,0.98,2.884
12/02/2021 10:00,-0.576,62.05,2.517,92.2,0.152,197.7,0.988,40.7,40.7,0,101.7,1.898,5.405
12/02/2021 10:30,-0.405,59.47,2.776,92,0.16,210.8,1.054,40.77,40.77,0,101.7,1.989,5.642
12/02/2021 11:00,0.504,54.93,2.734,93.2,0.155,319.9,1.6,94.7,94.7,0,101.7,3.119,8.87
12/02/2021 11:30,1.034,52.1,2.557,96.4,0.152,305,1.525,99.7,99.7,0,101.8,2.835,8.29
12/02/2021 12:00,1.548,50.9,2.276,93.3,0.151,350.1,1.75,130,130,0.2,101.8,2.857,8.96
12/02/2021 12:30,1.639,50.35,2.533,87.7,0.156,372.5,1.863,140.5,140.5,0,101.8,2.507,8.92
12/02/2021 13:00,2.056,47.93,2.756,99.7,0.156,568.4,2.842,264.3,264.4,0,101.8,2.863,12.7
12/02/2021 13:30,2.647,47.25,2.299,92.1,0.154,458.7,2.294,229.1,229.1,0.2,101.8,1.856,9.76
12/02/2021 14:00,2.369,48.66,2.545,87.9,0.151,363.2,1.816,183.2,183.2,0.4,101.8,1.244,7.507
12/02/2021 14:30,2.945,45.75,2.524,88,0.149,405.9,2.03,204.5,204.5,0.4,101.8,1.188,8.39
12/02/2021 15:00,2.96,44.05,2.589,102.2,0.148,327.2,1.636,153.4,153.4,0.4,101.8,0.933,6.969
12/02/2021 15:30,3.279,45.39,1.978,80.6,0.143,260.7,1.304,113.3,113.3,0,101.8,0.836,5.986
12/02/2021 16:00,3.199,46.19,1.962,79.48,0.154,192.8,0.964,67.12,67.12,0.2,101.9,0.763,4.915
12/02/2021 16:30,2.89,45.23,1.968,80.9,0.15,119.5,0.598,21.07,21.07,0.2,101.9,0.63,3.506
12/02/2021 17:00,1.897,47.53,1.522,83.9,0.158,22.2,0.111,-41.39,-41.39,0.2,102,0.056,0.545
12/02/2021 17:30,1.325,51.17,0.904,78.97,0.152,7.862,0.039,-49.11,-49.11,0,102,0.006,0.469
12/02/2021 18:00,0.25,56.92,0.271,85.5,0.069,0,0,-58.08,-58.08,0,102,-0.068,0.071
12/02/2021 18:30,-0.474,59.76,0.678,101.5,0.128,0,0,-55.88,-55.88,0,102.1,-0.069,-0.001
12/02/2021 19:00,0.099,55.08,1.91,96.8,0.152,0,0,-54.65,-54.65,0,102.1,-0.068,-0.002
12/02/2021 19:30,-0.228,56.86,1.677,96.6,0.153,0,0,-55.58,-55.58,0,102.1,-0.068,0
12/02/2021 20:00,-0.606,58.29,1.345,91.9,0.157,0,0,-55.71,-55.71,0,102.2,-0.068,-0.001
12/02/2021 20:30,-0.958,61.07,1.216,94,0.156,0,0,-53.54,-53.54,0,102.2,-0.056,0
12/02/2021 21:00,-1.184,62.51,1.342,93.8,0.157,0,0,-54.01,-54.01,0,102.2,-0.032,0
12/02/2021 21:30,-1.459,62.74,1.284,101.3,0.15,0,0,-54.81,-54.81,0,102.3,-0.003,0
12/02/2021 22:00,-1.569,62.32,1.406,109,0.146,0,0,-53.74,-53.74,0,102.3,-0.002,0
12/02/2021 22:30,-1.712,62.52,1.488,112.3,0.149,0,0,-51.7,-51.7,0,102.3,-0.001,0
12/02/2021 23:00,-2.042,63.7,1.364,123.2,0.138,0,0,-55.04,-55.04,0,102.3,0,0
12/02/2021 23:30,-2.55,65.46,1.038,126.5,0.138,0,0,-55.23,-55.23,0,102.3,0,0
13/02/2021 00:00,-2.864,67.41,0.873,118.5,0.144,0,0,-52.56,-52.56,0,102.3,0,0
13/02/2021 00:30,-2.99,68.52,1.128,115.4,0.15,0,0,-52.32,-52.32,0,102.3,0,0
13/02/2021 01:00,-2.878,67.62,1.42,115.4,0.146,0,0,-51.36,-51.36,0,102.3,0,0
13/02/2021 01:30,-2.703,66.05,1.759,129.3,0.129,0,0,-41.73,-41.73,0,102.3,0,0
13/02/2021 02:00,-2.78,67.15,1.392,134.1,0.13,0,0,-34.09,-34.09,0,102.3,0,0
13/02/2021 02:30,-2.808,68.16,2.012,123.1,0.14,0,0,-32.67,-32.67,0,102.3,0,0
13/02/2021 03:00,-2.699,66.5,2.282,127.3,0.133,0,0,-42.51,-42.51,0,102.3,0,0
13/02/2021 03:30,-2.693,65.52,2.025,133.1,0.126,0,0,-43.61,-43.61,0,102.3,0,0
13/02/2021 04:00,-2.775,65.85,1.852,131.8,0.127,0,0,-39.36,-39.36,0,102.3,0,0
13/02/2021 04:30,-2.956,67.07,1.777,130.1,0.13,0,0,-47.17,-47.17,0,102.3,0,0
13/02/2021 05:00,-3.038,66.5,2.518,126.7,0.132,0,0,-42.07,-42.07,0,102.3,0,0
13/02/2021 05:30,-3.035,65.71,2.559,127.2,0.135,0,0,-33.76,-33.76,0,102.4,0,0
13/02/2021 06:00,-2.91,65.25,2.553,130.4,0.129,0,0,-4.594,-4.595,0,102.4,0,0
13/02/2021 06:30,-2.917,65.21,3.192,122.2,0.141,0,0,-7.022,-7.023,0,102.3,0,0
13/02/2021 07:00,-3.011,65.12,3.051,121.5,0.137,0,0,-13.57,-13.57,0,102.4,0,0
13/02/2021 07:30,-3.105,64.83,2.991,126.1,0.136,2.889,0.014,-7.668,-7.669,0,102.4,0,0.094
13/02/2021 08:00,-3.117,65.37,3.215,120.7,0.142,16.64,0.083,2.555,2.556,0,102.4,0.03,0.316
13/02/2021 08:30,-3.19,65.54,3.582,123.3,0.136,44.45,0.222,7.885,7.889,0,102.4,0.131,0.825
13/02/2021 09:00,-3.066,65.33,3.401,123.4,0.139,96.9,0.484,37.35,37.37,0,102.4,0.323,1.924
13/02/2021 09:30,-2.928,65.32,3.186,122.2,0.129,107.7,0.539,48.48,48.51,0,102.4,0.339,2.14
13/02/2021 10:00,-2.792,65.34,2.963,125.6,0.132,118.6,0.593,59.49,59.5,0,102.4,0.344,2.348
13/02/2021 10:30,-2.551,64.01,3.095,131.9,0.123,168.3,0.841,83.6,83.6,0,102.4,0.503,3.364
13/02/2021 11:00,-2.283,63.39,3.332,132.8,0.128,193.8,0.969,94.6,94.6,0,102.4,0.579,3.824
13/02/2021 11:30,-1.787,63.1,2.527,131.9,0.127,194,0.97,98.6,98.6,0,102.5,0.534,3.786
13/02/2021 12:00,-1.488,60.41,2.843,133.6,0.125,231.7,1.159,120.5,120.5,0,102.5,0.607,4.506
13/02/2021 12:30,-0.9,61.15,2.434,131.9,0.123,232.8,1.164,122.1,122.1,0,102.5,0.584,4.568
13/02/2021 13:00,-0.87,61.68,3.264,121.4,0.136,239.1,1.196,124.1,124.1,0,102.4,0.608,4.687
13/02/2021 13:30,-0.624,60.9,3.377,129.6,0.132,335.1,1.676,182.9,182.9,0,102.4,0.917,6.404
13/02/2021 14:00,-0.317,59.6,2.79,132,0.126,246.8,1.234,138.2,138.2,0,102.4,0.651,4.663
13/02/2021 14:30,-0.02,60.49,2.808,120,0.137,202.2,1.011,109.3,109.3,0,102.4,0.499,3.888
13/02/2021 15:00,-0.004,60.57,3.065,123.3,0.133,143.8,0.719,71.09,71.09,0,102.4,0.338,2.742
13/02/2021 15:30,0.024,61.23,2.823,123.4,0.137,123.2,0.616,60.56,60.57,0,102.4,0.305,2.454
13/02/2021 16:00,0.182,61.1,2.827,129.8,0.132,103.7,0.519,50.5,50.5,0,102.4,0.261,2.057
13/02/2021 16:30,0.155,61.86,2.714,129.3,0.128,59.02,0.295,23.77,23.77,0,102.4,0.108,1.135
13/02/2021 17:00,0.109,62.52,2.638,125.2,0.137,22.58,0.113,7.123,7.123,0,102.5,0,0.414
13/02/2021 17:30,-0.128,63.7,2.676,124.3,0.139,11.6,0.058,-15.78,-15.78,0,102.5,-0.043,0.314
13/02/2021 18:00,-0.416,63.73,3.394,124.8,0.135,0.191,0.001,-4.099,-4.097,0,102.5,-0.068,0.068
13/02/2021 18:30,-0.303,62.81,3.15,134.9,0.131,0.27,0.001,5.768,5.772,0,102.5,-0.068,0.068
13/02/2021 19:00,-0.288,61.77,2.969,134.1,0.127,0.254,0.001,5.623,5.623,0,102.5,-0.068,0.068
13/02/2021 19:30,-0.318,63.15,2.932,133.2,0.127,0.252,0.001,5.4,5.4,0,102.6,-0.068,0.068
13/02/2021 20:00,-0.371,64.06,3.18,127.5,0.13,0.252,0.001,5.375,5.375,0,102.6,-0.068,0.068
13/02/2021 20:30,-0.436,63.89,3.003,131,0.127,0.252,0.001,4.844,4.845,0,102.6,-0.068,0.068
13/02/2021 21:00,-0.542,63,3.417,133.8,0.129,0.252,0.001,5.435,5.439,0,102.6,-0.068,0.068
13/02/2021 21:30,-0.594,63.54,3.165,136.3,0.126,0.252,0.001,5.495,5.496,0,102.6,-0.068,0.068
13/02/2021 22:00,-0.58,63.62,2.849,138.1,0.128,0.253,0.001,5.145,5.147,0,102.6,-0.071,0.068
13/02/2021 22:30,-0.603,63.69,3.23,135.5,0.128,0.252,0.001,5.181,5.183,0,102.6,-0.073,0.068
13/02/2021 23:00,-0.618,64.31,2.837,134.7,0.121,0.263,0.001,5.937,5.938,0,102.6,-0.068,0.068
13/02/2021 23:30,-0.633,63.64,3.054,137.6,0.123,0.252,0.001,3.825,3.825,0,102.6,-0.075,0.068
14/02/2021 00:00,-0.697,63.99,3.207,133.3,0.127,0.149,0.001,-0.161,-0.167,0,102.6,-0.093,0.068
14/02/2021 00:30,-0.813,64.64,2.42,138.9,0.124,0.142,0.001,0.826,0.826,0,102.6,-0.091,0.068
14/02/2021 01:00,-0.835,64.77,2.859,135.8,0.126,0.173,0.001,1.563,1.563,0,102.5,-0.124,0.068
14/02/2021 01:30,-0.866,65.01,2.766,136.5,0.125,0.229,0.001,1.181,1.181,0,102.5,-0.117,0.068
14/02/2021 02:00,-0.882,65.41,2.945,138,0.127,0.093,0,-1.481,-1.481,0,102.5,-0.109,0.068
14/02/2021 02:30,-0.907,65.3,3.419,133.3,0.117,0,0,-5.441,-5.445,0,102.5,-0.068,0.009
14/02/2021 03:00,-0.887,64.57,2.783,137.6,0.124,0.158,0.001,0.848,0.847,0,102.5,-0.068,0
14/02/2021 03:30,-0.896,64.1,3.201,136.7,0.123,0.252,0.001,1.115,1.115,0,102.4,-0.068,0
14/02/2021 04:00,-0.884,64.04,2.935,136.8,0.128,0.252,0.001,1.97,1.971,0,102.4,-0.068,0
14/02/2021 04:30,-0.871,64.97,2.328,138.6,0.127,0.252,0.001,3.354,3.354,0,102.4,-0.068,0
14/02/2021 05:00,-0.953,65.56,2.761,138.6,0.128,0.252,0.001,3.585,3.586,0,102.4,-0.068,0
14/02/2021 05:30,-1.15,65.69,3.446,136.2,0.125,0.252,0.001,3.23,3.233,0,102.4,-0.068,0
14/02/2021 06:00,-1.309,66.01,3.339,137.7,0.126,0.252,0.001,3.622,3.624,0,102.4,-0.068,0
14/02/2021 06:30,-1.315,66.82,3.257,133.1,0.126,0.252,0.001,2.597,2.598,0,102.4,-0.068,0
14/02/2021 07:00,-1.251,68.18,3.131,129.4,0.128,0.355,0.002,2.979,2.98,0,102.4,-0.068,0
14/02/2021 07:30,-1.131,68.23,2.446,137.2,0.125,9.31,0.047,4.433,4.433,0,102.4,-0.043,0.248
14/02/2021 08:00,-1.148,67.17,2.939,137.7,0.127,22.3,0.112,-3.624,-3.624,0,102.4,0.008,0.413
14/02/2021 08:30,-1.305,67.26,3.162,133.8,0.13,56.17,0.281,4.041,4.042,0,102.3,0.12,1.085
14/02/2021 09:00,-1.102,67.23,2.388,130.1,0.129,62.16,0.311,-9.08,-9.08,0,102.3,0.136,1.082
14/02/2021 09:30,-0.532,64.98,1.954,131.8,0.128,173.8,0.869,65.46,65.46,0,102.4,0.389,3.512
14/02/2021 10:00,0.313,61.79,2.496,135.5,0.127,248.4,1.242,129.2,129.2,0,102.4,0.622,4.963
14/02/2021 10:30,1.005,59.64,2.707,134.7,0.124,262.4,1.312,116.9,116.9,0,102.3,0.658,5.155
14/02/2021 11:00,1.773,57.76,2.638,132.5,0.129,355.7,1.778,172.6,172.6,0,102.3,0.906,6.908
14/02/2021 11:30,3.095,54.85,2.781,131.5,0.121,399.6,1.998,203,203,0,102.3,1.096,7.783
14/02/2021 12:00,3.187,55.26,2.777,128.9,0.127,275.7,1.379,135.8,135.8,0,102.3,0.713,5.359
14/02/2021 12:30,3.302,55.71,2.661,130.8,0.134,195.8,0.979,90.5,90.5,0.2,102.2,0.461,4.003
14/02/2021 13:00,3.625,55.2,2.989,128.9,0.133,225.5,1.128,106.8,106.8,0,102.2,0.586,4.616
14/02/2021 13:30,4.542,53.66,2.854,132.4,0.125,288.8,1.444,146.2,146.2,0.4,102.2,0.78,5.721
14/02/2021 14:00,5.142,53.61,2.588,134.7,0.129,210.5,1.053,96.1,96.1,0.2,102.1,0.538,4.307
14/02/2021 14:30,5.358,53.22,2.547,139.7,0.126,161.6,0.808,69.19,69.19,0.2,102.1,0.356,3.385
14/02/2021 15:00,5.421,54.06,2.432,137.7,0.119,133.4,0.667,54.21,54.21,0.2,102,0.308,2.771
14/02/2021 15:30,5.452,55.03,2.637,135.4,0.125,89.9,0.45,32.84,32.84,0.2,102,0.176,1.927
14/02/2021 16:00,5.255,58.3,2.805,131.8,0.129,51.04,0.255,19.64,19.64,0.2,102,0.064,1.127
14/02/2021 16:30,5.078,59.69,2.556,136.1,0.124,28.44,0.142,7.223,7.223,0,102,-0.013,0.668
14/02/2021 17:00,4.823,61.39,2.78,136,0.127,15.68,0.078,-3.076,-3.077,0,102,-0.06,0.451
14/02/2021 17:30,4.625,63.15,2.379,140,0.126,3.527,0.018,-13.16,-13.16,0,102,-0.115,0.215
14/02/2021 18:00,4.397,66.21,1.373,147.6,0.144,0,0,-10.95,-10.95,0,102,-0.14,0.068
14/02/2021 18:30,4.454,66.76,1.789,126.9,0.135,0,0,-4.879,-4.879,0,102,-0.162,0.068
14/02/2021 19:00,4.226,70.33,1.413,125.5,0.133,0,0,-45.67,-45.67,0,102,-0.14,0.068
14/02/2021 19:30,3.789,73.04,1.748,127.6,0.135,0,0,-29.69,-29.69,0.2,102,-0.136,0.068
14/02/2021 20:00,3.806,73.55,2.146,122.3,0.14,0,0,-17.86,-17.86,0,102,-0.136,0.068
14/02/2021 20:30,3.819,74.38,2.089,129.1,0.135,0,0,-17.96,-17.96,0,102,-0.136,0.068
14/02/2021 21:00,3.898,75.35,1.687,125.9,0.13,0,0,-9.71,-9.71,0,102,-0.147,0.068
14/02/2021 21:30,3.856,79.19,1.021,110.1,0.142,0,0,-28.86,-28.86,0,101.9,-0.137,0.068
14/02/2021 22:00,3.816,82.1,1.05,138.8,0.089,0,0,-24.1,-24.1,0,101.9,-0.137,0.068
14/02/2021 22:30,3.811,83.7,0.553,39.79,0.066,0.148,0.001,-8.22,-8.22,0,101.9,-0.179,0.068
14/02/2021 23:00,4.334,84.2,0.196,126.3,0.04,0.202,0.001,-7.991,-7.991,0,101.9,-0.203,0.068
14/02/2021 23:30,4.301,84.4,0.548,119.7,0.09,0.024,0,-25.56,-25.56,0,101.9,-0.161,0.068
15/02/2021 00:00,3.751,86.3,0.571,104.9,0.075,0,0,-20.56,-20.56,0,101.9,-0.143,0.068
15/02/2021 00:30,4.328,88.1,1.148,140.1,0.109,0,0,-17.97,-17.97,0,101.9,-0.184,0.068
15/02/2021 01:00,4.872,89.3,1.025,152.3,0.132,0,0,-19.78,-19.78,0,101.9,-0.194,0.068
15/02/2021 01:30,5.84,88.1,0.875,162.2,0.118,0,0,-28.92,-28.92,0,101.9,-0.163,0.068
15/02/2021 02:00,6.086,86.8,1.07,160.6,0.122,0,0,-20.17,-20.17,0,101.9,-0.198,0.068
15/02/2021 02:30,6.552,84.4,1.215,166.8,0.137,0,0,-22.4,-22.4,0,101.9,-0.203,0.068
15/02/2021 03:00,7.316,80.4,2.049,178,0.157,0,0,-21.68,-21.68,0,101.8,-0.203,0.068
15/02/2021 03:30,7.719,77.81,3.213,185.7,0.154,0,0,-21.92,-21.94,0,101.8,-0.217,0.068
15/02/2021 04:00,7.732,77.34,3.202,187.5,0.159,0,0,-17.51,-17.52,0,101.8,-0.237,0.068
15/02/2021 04:30,7.549,77.73,3.124,187.5,0.155,0,0,-26.97,-26.97,0,101.8,-0.213,0.068
15/02/2021 05:00,7.517,78.04,2.752,183.3,0.158,0,0,-13.61,-13.61,0,101.8,-0.254,0.068
15/02/2021 05:30,7.471,78.45,3.012,192.7,0.153,0,0,-30.61,-30.61,0,101.8,-0.218,0.068
15/02/2021 06:00,7.47,78.66,3.421,192.7,0.156,0,0,-20.79,-20.81,0,101.8,-0.21,0.068
15/02/2021 06:30,7.621,78.57,3.613,185.1,0.153,0,0,-8.76,-8.77,0,101.8,-0.25,0.068
15/02/2021 07:00,7.825,78.38,3.759,189.8,0.151,0.006,0,-3.842,-3.847,0,101.8,-0.271,0.044
15/02/2021 07:30,7.7,81.4,4.176,197,0.152,1.171,0.006,-39.98,-40.15,0.2,101.8,-0.223,0.077
15/02/2021 08:00,7.516,85.2,3.751,193.3,0.148,28.33,0.142,-16.37,-16.41,0,101.9,-0.157,0.604
15/02/2021 08:30,7.705,87.1,3.142,185.9,0.157,55.97,0.28,7.049,7.049,0,101.9,-0.078,1.148
15/02/2021 09:00,7.919,88.8,3.169,187.9,0.159,53.33,0.267,12.32,12.32,0.2,101.9,-0.103,1.016
15/02/2021 09:30,8.48,90,3.147,190.6,0.153,82.9,0.415,27.62,27.62,0,101.9,-0.031,1.528
15/02/2021 10:00,8.88,90.2,3.56,188.7,0.154,100.7,0.503,34.77,34.79,0,102,0.018,1.808
15/02/2021 10:30,9.29,90.5,3.74,196.7,0.15,148.2,0.741,56.33,56.39,0.2,102,0.146,2.67
15/02/2021 11:00,9.98,88.6,4.699,194.8,0.147,291.7,1.458,118,118.8,0,102,0.577,5.062
15/02/2021 11:30,10.45,83.8,5.217,203.4,0.146,296.6,1.483,177.2,179.5,0,102,0.709,5.413
15/02/2021 12:00,10.19,85,4.712,197,0.15,234.8,1.174,108.2,109.1,0,102,0.509,4.274
15/02/2021 12:30,10.02,86.8,4.038,191.8,0.154,195.9,0.98,99.8,100.1,0,102,0.383,3.574
15/02/2021 13:00,10.67,84.2,4.062,190.4,0.155,176.2,0.881,103.5,103.8,0,101.9,0.361,3.289
15/02/2021 13:30,11.34,82.2,3.785,200.5,0.144,267.3,1.337,168.4,168.7,0,101.9,0.609,4.951
15/02/2021 14:00,12.09,77.8,4.67,210.3,0.133,208.5,1.043,127.8,128.7,0,101.9,0.475,4.006
15/02/2021 14:30,12.54,77.59,4.34,204.7,0.147,274.7,1.373,163.2,163.8,0,101.9,0.684,5.204
15/02/2021 15:00,12.58,77.29,4.508,204.1,0.142,199.6,0.998,104.8,105.3,0,101.9,0.478,3.964
15/02/2021 15:30,12.36,76.94,4.351,199.9,0.156,147.1,0.735,85.8,86.1,0,101.8,0.309,2.968
15/02/2021 16:00,12.58,73.83,3.492,202.2,0.148,98.7,0.493,55.61,55.66,0,101.8,0.141,2.063
15/02/2021 16:30,12.52,72.99,2.855,193.2,0.151,63.15,0.316,17.62,17.63,0,101.8,0.014,1.378
15/02/2021 17:00,12.05,73.92,3.078,187.1,0.158,46.07,0.23,-13.57,-13.57,0,101.8,0.007,1.102
15/02/2021 17:30,11.77,74.59,3.84,186,0.163,22.7,0.114,-13.08,-13.11,0,101.8,-0.1,0.682
15/02/2021 18:00,11.15,76.26,3.017,182.6,0.161,0.163,0.001,-42.06,-42.07,0,101.8,-0.203,0.088
15/02/2021 18:30,10.57,77.31,2.959,185.6,0.157,0,0,-54.54,-54.55,0,101.8,-0.203,0.068
15/02/2021 19:00,10.03,78.71,2.066,183.7,0.16,0,0,-36.29,-36.29,0,101.8,-0.203,0.068
15/02/2021 19:30,9.98,78.26,2.153,183.7,0.153,0,0,-33.23,-33.23,0,101.8,-0.245,0.068
15/02/2021 20:00,9.78,77.76,2.35,188,0.158,0,0,-62.78,-62.78,0,101.8,-0.203,0.068
15/02/2021 20:30,9.47,78.28,1.616,180.6,0.15,0,0,-59.27,-59.27,0,101.8,-0.201,0.068
15/02/2021 21:00,9.12,78.15,1.412,181.2,0.15,0,0,-44.04,-44.04,0,101.7,-0.203,0.068
15/02/2021 21:30,9.11,76.43,1.459,172.8,0.15,0,0,-37.57,-37.57,0,101.7,-0.203,0.068
15/02/2021 22:00,9.14,74.64,1.802,168.8,0.153,0,0,-48.89,-48.89,0,101.7,-0.203,0.068
15/02/2021 22:30,9.18,74.26,2.686,180.5,0.151,0,0,-65.07,-65.08,0,101.6,-0.203,0.068
15/02/2021 23:00,9.25,74.54,2.467,182.7,0.157,0,0,-66.06,-66.06,0,101.6,-0.203,0.068
15/02/2021 23:30,9.08,74.78,1.789,170.3,0.15,0,0,-60.82,-60.82,0,101.6,-0.186,0.068
16/02/2021 00:00,8.35,77.64,1.417,153,0.136,0,0,-55.06,-55.06,0,101.6,-0.148,0.068
16/02/2021 00:30,8.06,77.98,1.231,153,0.139,0,0,-55.01,-55.01,0,101.5,-0.142,0.068
16/02/2021 01:00,7.805,78.79,1.201,155.3,0.138,0,0,-53.66,-53.66,0,101.5,-0.143,0.047
16/02/2021 01:30,7.472,79.78,1.161,152.9,0.134,0,0,-54.52,-54.52,0,101.5,-0.136,0.064
16/02/2021 02:00,7.298,79.98,1.067,164.9,0.125,0,0,-55.07,-55.07,0,101.4,-0.142,0.068
16/02/2021 02:30,7.533,78.88,1.539,169.4,0.151,0,0,-57.6,-57.6,0,101.4,-0.162,0.068
16/02/2021 03:00,7.414,79.21,1.204,161.4,0.138,0,0,-54.75,-54.75,0,101.4,-0.146,0.068
16/02/2021 03:30,6.724,80.9,0.884,148.3,0.135,0,0,-48.94,-48.94,0,101.4,-0.136,0.068
16/02/2021 04:00,6.293,83.1,0.954,155,0.143,0,0,-46.72,-46.72,0,101.3,-0.136,0.061
16/02/2021 04:30,6.381,83.9,1.358,162.8,0.149,0,0,-46.24,-46.24,0,101.3,-0.17,0.068
16/02/2021 05:00,6.742,82.5,1.937,170,0.152,0,0,-51.43,-51.43,0,101.2,-0.169,0.067
16/02/2021 05:30,6.863,82.6,2.457,174.5,0.152,0,0,-48.78,-48.78,0,101.2,-0.203,0.068
16/02/2021 06:00,7.113,82.5,2.863,180.3,0.15,0,0,-45.54,-45.54,0,101.2,-0.203,0.068
16/02/2021 06:30,7.016,83.1,2.325,175.6,0.153,0,0,-38.89,-38.89,0,101.1,-0.203,0.067
16/02/2021 07:00,6.688,84.7,1.922,161.5,0.152,0,0,-41.42,-41.42,0,101.1,-0.202,0.067
16/02/2021 07:30,6.801,86,1.854,163.8,0.154,2.055,0.01,-10.37,-10.37,0,101.1,-0.219,0.094
16/02/2021 08:00,7.505,85.2,1.656,167.8,0.148,8.79,0.044,8.25,8.25,0,101.1,-0.266,0.231
16/02/2021 08:30,7.828,84.5,1.949,169.4,0.145,15.77,0.079,11.57,11.57,0,101,-0.207,0.346
16/02/2021 09:00,8.04,84,2.211,170.2,0.149,20.82,0.104,13.74,13.74,0,101,-0.206,0.42
16/02/2021 09:30,8.22,83.9,1.963,169.5,0.145,23.15,0.116,14.64,14.64,0,101,-0.203,0.479
16/02/2021 10:00,8.54,84.1,1.776,165,0.151,48.53,0.243,31.12,31.12,0,101,-0.131,0.983
16/02/2021 10:30,8.75,84.3,1.193,162.1,0.146,30.59,0.153,20.18,20.18,0,101,-0.19,0.593
16/02/2021 11:00,9.75,83.7,2.708,187.2,0.155,135.8,0.679,73.09,73.09,0,101,0.124,2.522
16/02/2021 11:30,10.64,83.1,3.749,190.2,0.149,103.5,0.518,25.79,25.77,0.4,101,0.049,2.027
16/02/2021 12:00,10.72,86.8,3.483,202.6,0.151,119.8,0.599,30.84,30.84,0.2,101,0.065,2.286
16/02/2021 12:30,11.06,86.6,3.191,242.3,0.133,88.7,0.443,8.01,8.01,0.2,101,-0.031,1.758
16/02/2021 13:00,10.91,80.1,3.16,246.6,0.149,147.9,0.739,48.98,49.03,0,101,0.231,2.868
16/02/2021 13:30,10.87,76.59,3.646,247.2,0.146,181.8,0.909,43.61,43.61,0,101,0.382,3.541
16/02/2021 14:00,10.83,74.22,4.267,239.1,0.14,153.3,0.766,57.72,57.99,0.2,101,0.314,3.067
